"HF","Financing scheme","HC","Function","HP","Provider","MEASURE","Measure","LOCATION","Country","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1977","1977","PC","Percentage","0","Units",,,8.259,"D","Difference in methodology"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1978","1978","PC","Percentage","0","Units",,,8.377,"D","Difference in methodology"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1979","1979","PC","Percentage","0","Units",,,8.474,"D","Difference in methodology"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1980","1980","PC","Percentage","0","Units",,,8.416,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1981","1981","PC","Percentage","0","Units",,,8.575,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1982","1982","PC","Percentage","0","Units",,,8.624,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1983","1983","PC","Percentage","0","Units",,,8.418,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1984","1984","PC","Percentage","0","Units",,,7.97,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1985","1985","PC","Percentage","0","Units",,,7.947,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1986","1986","PC","Percentage","0","Units",,,7.734,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1987","1987","PC","Percentage","0","Units",,,8.054,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1988","1988","PC","Percentage","0","Units",,,8.191,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1989","1989","PC","Percentage","0","Units",,,8.061,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1990","1990","PC","Percentage","0","Units",,,8.038,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1991","1991","PC","Percentage","0","Units",,,7.94,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1992","1992","PC","Percentage","0","Units",,,7.956,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1993","1993","PC","Percentage","0","Units",,,8.289,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1994","1994","PC","Percentage","0","Units",,,8.077,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1995","1995","PC","Percentage","0","Units",,,7.771,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1996","1996","PC","Percentage","0","Units",,,7.839,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1997","1997","PC","Percentage","0","Units",,,7.75,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1998","1998","PC","Percentage","0","Units",,,7.552,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","1999","1999","PC","Percentage","0","Units",,,8.342,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2000","2000","PC","Percentage","0","Units",,,8.104,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2001","2001","PC","Percentage","0","Units",,,8.448,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2002","2002","PC","Percentage","0","Units",,,8.703,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2003","2003","PC","Percentage","0","Units",,,8.904,"B","Break"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2004","2004","PC","Percentage","0","Units",,,9.007,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2005","2005","PC","Percentage","0","Units",,,9.091,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2006","2006","PC","Percentage","0","Units",,,9.169,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2007","2007","PC","Percentage","0","Units",,,9.325,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2008","2008","PC","Percentage","0","Units",,,9.511,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2009","2009","PC","Percentage","0","Units",,,10.674,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2010","2010","PC","Percentage","0","Units",,,10.591,"B","Break"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2011","2011","PC","Percentage","0","Units",,,10.388,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2012","2012","PC","Percentage","0","Units",,,10.506,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2013","2013","PC","Percentage","0","Units",,,10.31,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2014","2014","PC","Percentage","0","Units",,,10.292,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2015","2015","PC","Percentage","0","Units",,,10.328,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2016","2016","PC","Percentage","0","Units",,,10.237,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2017","2017","PC","Percentage","0","Units",,,10.098,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2018","2018","PC","Percentage","0","Units",,,10.098,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2019","2019","PC","Percentage","0","Units",,,10.152,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2020","2020","PC","Percentage","0","Units",,,10.56,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2021","2021","PC","Percentage","0","Units",,,10.824,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DNK","Denmark","2022","2022","PC","Percentage","0","Units",,,9.497,"P","Provisional value"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1970","1970","PC","Percentage","0","Units",,,5.713,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1971","1971","PC","Percentage","0","Units",,,6.185,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1972","1972","PC","Percentage","0","Units",,,6.509,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1973","1973","PC","Percentage","0","Units",,,6.828,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1974","1974","PC","Percentage","0","Units",,,7.353,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1975","1975","PC","Percentage","0","Units",,,8.017,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1976","1976","PC","Percentage","0","Units",,,8.038,,
