"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"NZL","New Zealand","T","Total","TOTAL","Total","1963","1963",2541415,,
"NZL","New Zealand","T","Total","TOTAL","Total","1964","1964",2591965,,
"NZL","New Zealand","T","Total","TOTAL","Total","1965","1965",2640400,,
"NZL","New Zealand","T","Total","TOTAL","Total","1966","1966",2687580,,
"NZL","New Zealand","T","Total","TOTAL","Total","1967","1967",2728115,,
"NZL","New Zealand","T","Total","TOTAL","Total","1968","1968",2758885,,
"NZL","New Zealand","T","Total","TOTAL","Total","1969","1969",2788435,,
"NZL","New Zealand","T","Total","TOTAL","Total","1970","1970",2828020,,
"NZL","New Zealand","T","Total","TOTAL","Total","1971","1971",2875305,,
"NZL","New Zealand","T","Total","TOTAL","Total","1972","1972",2929135,,
"NZL","New Zealand","T","Total","TOTAL","Total","1973","1973",2992335,,
"NZL","New Zealand","T","Total","TOTAL","Total","1974","1974",3058435,,
"NZL","New Zealand","T","Total","TOTAL","Total","1975","1975",3117765,,
"NZL","New Zealand","T","Total","TOTAL","Total","1976","1976",3153535,,
"NZL","New Zealand","T","Total","TOTAL","Total","1977","1977",3164830,,
"NZL","New Zealand","T","Total","TOTAL","Total","1978","1978",3165705,,
"NZL","New Zealand","T","Total","TOTAL","Total","1979","1979",3164620,,
"NZL","New Zealand","T","Total","TOTAL","Total","1980","1980",3170245,,
"NZL","New Zealand","T","Total","TOTAL","Total","1981","1981",3185460,,
"NZL","New Zealand","T","Total","TOTAL","Total","1982","1982",3210645,,
"NZL","New Zealand","T","Total","TOTAL","Total","1983","1983",3245770,,
"NZL","New Zealand","T","Total","TOTAL","Total","1984","1984",3278850,,
"NZL","New Zealand","T","Total","TOTAL","Total","1985","1985",3298050,,
"NZL","New Zealand","T","Total","TOTAL","Total","1986","1986",3308310,,
"NZL","New Zealand","T","Total","TOTAL","Total","1987","1987",3327785,,
"NZL","New Zealand","T","Total","TOTAL","Total","1988","1988",3343680,,
"NZL","New Zealand","T","Total","TOTAL","Total","1989","1989",3357535,,
"NZL","New Zealand","T","Total","TOTAL","Total","1990","1990",3390085,,
"NZL","New Zealand","T","Total","TOTAL","Total","1991","1991",3495100,,
"NZL","New Zealand","T","Total","TOTAL","Total","1992","1992",3531700,,
"NZL","New Zealand","T","Total","TOTAL","Total","1993","1993",3572200,,
"NZL","New Zealand","T","Total","TOTAL","Total","1994","1994",3620000,,
"NZL","New Zealand","T","Total","TOTAL","Total","1995","1995",3673400,,
"NZL","New Zealand","T","Total","TOTAL","Total","1996","1996",3732000,,
"NZL","New Zealand","T","Total","TOTAL","Total","1997","1997",3781300,,
"NZL","New Zealand","T","Total","TOTAL","Total","1998","1998",3815000,,
"NZL","New Zealand","T","Total","TOTAL","Total","1999","1999",3835100,,
"NZL","New Zealand","T","Total","TOTAL","Total","2000","2000",3857700,,
"NZL","New Zealand","T","Total","TOTAL","Total","2001","2001",3880500,,
"NZL","New Zealand","T","Total","TOTAL","Total","2002","2002",3948500,,
"NZL","New Zealand","T","Total","TOTAL","Total","2003","2003",4027200,,
"NZL","New Zealand","T","Total","TOTAL","Total","2004","2004",4087500,,
"NZL","New Zealand","T","Total","TOTAL","Total","2005","2005",4133900,,
"NZL","New Zealand","T","Total","TOTAL","Total","2006","2006",4184600,,
"NZL","New Zealand","T","Total","TOTAL","Total","2007","2007",4223800,,
"NZL","New Zealand","T","Total","TOTAL","Total","2008","2008",4259800,,
"NZL","New Zealand","T","Total","TOTAL","Total","2009","2009",4302600,,
"NZL","New Zealand","T","Total","TOTAL","Total","2010","2010",4350700,,
"NZL","New Zealand","T","Total","TOTAL","Total","2011","2011",4384000,,
"NZL","New Zealand","T","Total","TOTAL","Total","2012","2012",4408100,,
"NZL","New Zealand","T","Total","TOTAL","Total","2013","2013",4442100,,
"NZL","New Zealand","T","Total","TOTAL","Total","2014","2014",4516500,,
"NZL","New Zealand","T","Total","TOTAL","Total","2015","2015",4609400,,
"NZL","New Zealand","T","Total","TOTAL","Total","2016","2016",4714100,,
"NZL","New Zealand","T","Total","TOTAL","Total","2017","2017",4813600,,
"NZL","New Zealand","T","Total","TOTAL","Total","2018","2018",4900600,,
"NZL","New Zealand","T","Total","TOTAL","Total","2019","2019",4979200,,
"NZL","New Zealand","T","Total","TOTAL","Total","2020","2020",5090200,,
"NZL","New Zealand","T","Total","TOTAL","Total","2021","2021",5111400,,
"NZL","New Zealand","T","Total","TOTAL","Total","2022","2022",5124100,,
"NOR","Norway","T","Total","TOTAL","Total","1960","1960",3581241,,
"NOR","Norway","T","Total","TOTAL","Total","1961","1961",3609801,,
"NOR","Norway","T","Total","TOTAL","Total","1962","1962",3638921,,
"NOR","Norway","T","Total","TOTAL","Total","1963","1963",3666538,,
"NOR","Norway","T","Total","TOTAL","Total","1964","1964",3694339,,
"NOR","Norway","T","Total","TOTAL","Total","1965","1965",3723172,,
"NOR","Norway","T","Total","TOTAL","Total","1966","1966",3753013,,
"NOR","Norway","T","Total","TOTAL","Total","1967","1967",3784533,,
"NOR","Norway","T","Total","TOTAL","Total","1968","1968",3816488,,
"NOR","Norway","T","Total","TOTAL","Total","1969","1969",3847710,,
"NOR","Norway","T","Total","TOTAL","Total","1970","1970",3875757,,
"NOR","Norway","T","Total","TOTAL","Total","1971","1971",3903034,,
"NOR","Norway","T","Total","TOTAL","Total","1972","1972",3933001,,
"NOR","Norway","T","Total","TOTAL","Total","1973","1973",3960614,,
"NOR","Norway","T","Total","TOTAL","Total","1974","1974",3985262,,
"NOR","Norway","T","Total","TOTAL","Total","1975","1975",4007319,,
"NOR","Norway","T","Total","TOTAL","Total","1976","1976",4026151,,
"NOR","Norway","T","Total","TOTAL","Total","1977","1977",4043204,,
"NOR","Norway","T","Total","TOTAL","Total","1978","1978",4058674,,
"NOR","Norway","T","Total","TOTAL","Total","1979","1979",4072514,,
"NOR","Norway","T","Total","TOTAL","Total","1980","1980",4085620,,
"NOR","Norway","T","Total","TOTAL","Total","1981","1981",4099703,,
"NOR","Norway","T","Total","TOTAL","Total","1982","1982",4114786,,
"NOR","Norway","T","Total","TOTAL","Total","1983","1983",4128434,,
"NOR","Norway","T","Total","TOTAL","Total","1984","1984",4140098,,
"NOR","Norway","T","Total","TOTAL","Total","1985","1985",4152518,,
"NOR","Norway","T","Total","TOTAL","Total","1986","1986",4167357,,
"NOR","Norway","T","Total","TOTAL","Total","1987","1987",4186905,,
"NOR","Norway","T","Total","TOTAL","Total","1988","1988",4209489,,
"NOR","Norway","T","Total","TOTAL","Total","1989","1989",4226909,,
"NOR","Norway","T","Total","TOTAL","Total","1990","1990",4241476,,
"NOR","Norway","T","Total","TOTAL","Total","1991","1991",4261738,,
"NOR","Norway","T","Total","TOTAL","Total","1992","1992",4286397,,
"NOR","Norway","T","Total","TOTAL","Total","1993","1993",4311984,,
"NOR","Norway","T","Total","TOTAL","Total","1994","1994",4336614,,
"NOR","Norway","T","Total","TOTAL","Total","1995","1995",4359187,,
"NOR","Norway","T","Total","TOTAL","Total","1996","1996",4381339,,
"NOR","Norway","T","Total","TOTAL","Total","1997","1997",4405158,,
"NOR","Norway","T","Total","TOTAL","Total","1998","1998",4431465,,
"NOR","Norway","T","Total","TOTAL","Total","1999","1999",4461915,,
"NOR","Norway","T","Total","TOTAL","Total","2000","2000",4490973,,
"NOR","Norway","T","Total","TOTAL","Total","2001","2001",4513747,,
"NOR","Norway","T","Total","TOTAL","Total","2002","2002",4538157,,
"NOR","Norway","T","Total","TOTAL","Total","2003","2003",4564856,,
"NOR","Norway","T","Total","TOTAL","Total","2004","2004",4591909,,
"NOR","Norway","T","Total","TOTAL","Total","2005","2005",4623293,,
"NOR","Norway","T","Total","TOTAL","Total","2006","2006",4660673,,
"NOR","Norway","T","Total","TOTAL","Total","2007","2007",4709156,,
"NOR","Norway","T","Total","TOTAL","Total","2008","2008",4768215,,
"NOR","Norway","T","Total","TOTAL","Total","2009","2009",4828716,,
"NOR","Norway","T","Total","TOTAL","Total","2010","2010",4889253,,
"NOR","Norway","T","Total","TOTAL","Total","2011","2011",4953089,,
"NOR","Norway","T","Total","TOTAL","Total","2012","2012",5018574,,
"NOR","Norway","T","Total","TOTAL","Total","2013","2013",5080171,,
"NOR","Norway","T","Total","TOTAL","Total","2014","2014",5137427,,
"NOR","Norway","T","Total","TOTAL","Total","2015","2015",5189898,,
"NOR","Norway","T","Total","TOTAL","Total","2016","2016",5236152,,
"NOR","Norway","T","Total","TOTAL","Total","2017","2017",5276965,,
"NOR","Norway","T","Total","TOTAL","Total","2018","2018",5311916,,
"NOR","Norway","T","Total","TOTAL","Total","2019","2019",5347893,,
"NOR","Norway","T","Total","TOTAL","Total","2020","2020",5379472,,
"NOR","Norway","T","Total","TOTAL","Total","2021","2021",5408320,,
"NOR","Norway","T","Total","TOTAL","Total","2022","2022",5457129,,
"POL","Poland","T","Total","TOTAL","Total","1960","1960",29405729,,
"POL","Poland","T","Total","TOTAL","Total","1961","1961",29965300,,
"POL","Poland","T","Total","TOTAL","Total","1962","1962",30323900,,
"POL","Poland","T","Total","TOTAL","Total","1963","1963",30690900,,
"POL","Poland","T","Total","TOTAL","Total","1964","1964",31161200,,
"POL","Poland","T","Total","TOTAL","Total","1965","1965",31495900,,
"POL","Poland","T","Total","TOTAL","Total","1966","1966",31698000,,
"POL","Poland","T","Total","TOTAL","Total","1967","1967",31943900,,
"POL","Poland","T","Total","TOTAL","Total","1968","1968",32304800,,
"POL","Poland","T","Total","TOTAL","Total","1969","1969",32555100,,
"POL","Poland","T","Total","TOTAL","Total","1970","1970",32642270,,
"POL","Poland","T","Total","TOTAL","Total","1971","1971",32749400,,
"POL","Poland","T","Total","TOTAL","Total","1972","1972",33068000,,
"POL","Poland","T","Total","TOTAL","Total","1973","1973",33362700,,
"POL","Poland","T","Total","TOTAL","Total","1974","1974",33691008,,
"POL","Poland","T","Total","TOTAL","Total","1975","1975",34022130,,
"POL","Poland","T","Total","TOTAL","Total","1976","1976",34362133,,
"POL","Poland","T","Total","TOTAL","Total","1977","1977",34697576,,
"POL","Poland","T","Total","TOTAL","Total","1978","1978",35009862,,
"POL","Poland","T","Total","TOTAL","Total","1979","1979",35256645,,
"POL","Poland","T","Total","TOTAL","Total","1980","1980",35578019,,
"POL","Poland","T","Total","TOTAL","Total","1981","1981",35901961,,
"POL","Poland","T","Total","TOTAL","Total","1982","1982",36227381,,
"POL","Poland","T","Total","TOTAL","Total","1983","1983",36571418,,
"POL","Poland","T","Total","TOTAL","Total","1984","1984",36913515,,
"POL","Poland","T","Total","TOTAL","Total","1985","1985",37202981,,
"POL","Poland","T","Total","TOTAL","Total","1986","1986",37455681,,
"POL","Poland","T","Total","TOTAL","Total","1987","1987",37663756,,
"POL","Poland","T","Total","TOTAL","Total","1988","1988",37862063,,
"POL","Poland","T","Total","TOTAL","Total","1989","1989",37962808,,
"POL","Poland","T","Total","TOTAL","Total","1990","1990",38030500,,
"POL","Poland","T","Total","TOTAL","Total","1991","1991",38108500,,
"POL","Poland","T","Total","TOTAL","Total","1992","1992",38173500,,
"POL","Poland","T","Total","TOTAL","Total","1993","1993",38221000,,
"POL","Poland","T","Total","TOTAL","Total","1994","1994",38252000,,
"POL","Poland","T","Total","TOTAL","Total","1995","1995",38274500,,
"POL","Poland","T","Total","TOTAL","Total","1996","1996",38289000,,
"POL","Poland","T","Total","TOTAL","Total","1997","1997",38292000,,
"POL","Poland","T","Total","TOTAL","Total","1998","1998",38283500,,
"POL","Poland","T","Total","TOTAL","Total","1999","1999",38270000,,
"POL","Poland","T","Total","TOTAL","Total","2000","2000",38258477.5,,
"POL","Poland","T","Total","TOTAL","Total","2001","2001",38248076,,
"POL","Poland","T","Total","TOTAL","Total","2002","2002",38232301,,
"POL","Poland","T","Total","TOTAL","Total","2003","2003",38195177,,
"POL","Poland","T","Total","TOTAL","Total","2004","2004",38180249,,
"POL","Poland","T","Total","TOTAL","Total","2005","2005",38161313,,
"POL","Poland","T","Total","TOTAL","Total","2006","2006",38132277,,
"POL","Poland","T","Total","TOTAL","Total","2007","2007",38115967,,
"POL","Poland","T","Total","TOTAL","Total","2008","2008",38115909,,
"POL","Poland","T","Total","TOTAL","Total","2009","2009",38153389,,
"POL","Poland","T","Total","TOTAL","Total","2010","2010",38516689,,
"POL","Poland","T","Total","TOTAL","Total","2011","2011",38525670,,
"POL","Poland","T","Total","TOTAL","Total","2012","2012",38533789,,
"POL","Poland","T","Total","TOTAL","Total","2013","2013",38502396,,
"POL","Poland","T","Total","TOTAL","Total","2014","2014",38483957,,
"POL","Poland","T","Total","TOTAL","Total","2015","2015",38454576,,
"POL","Poland","T","Total","TOTAL","Total","2016","2016",38426809,,
"POL","Poland","T","Total","TOTAL","Total","2017","2017",38422346,,
"POL","Poland","T","Total","TOTAL","Total","2018","2018",38413139,,
"POL","Poland","T","Total","TOTAL","Total","2019","2019",38386476,,
"POL","Poland","T","Total","TOTAL","Total","2020","2020",38354173,,
"POL","Poland","T","Total","TOTAL","Total","2021","2021",38162224,,
"POL","Poland","T","Total","TOTAL","Total","2022","2022",37827355,,
"PRT","Portugal","T","Total","TOTAL","Total","1960","1960",8857716,,
"PRT","Portugal","T","Total","TOTAL","Total","1961","1961",8929316,,
"PRT","Portugal","T","Total","TOTAL","Total","1962","1962",8993985,,
"PRT","Portugal","T","Total","TOTAL","Total","1963","1963",9030355,,
"PRT","Portugal","T","Total","TOTAL","Total","1964","1964",9035365,,
"PRT","Portugal","T","Total","TOTAL","Total","1965","1965",8998595,,
"PRT","Portugal","T","Total","TOTAL","Total","1966","1966",8930990,,
"PRT","Portugal","T","Total","TOTAL","Total","1967","1967",8874520,,
"PRT","Portugal","T","Total","TOTAL","Total","1968","1968",8836650,,
"PRT","Portugal","T","Total","TOTAL","Total","1969","1969",8757705,,
"PRT","Portugal","T","Total","TOTAL","Total","1970","1970",8680431,,
"PRT","Portugal","T","Total","TOTAL","Total","1971","1971",8643755,,
"PRT","Portugal","T","Total","TOTAL","Total","1972","1972",8630430.5,,
"PRT","Portugal","T","Total","TOTAL","Total","1973","1973",8633100.5,,
"PRT","Portugal","T","Total","TOTAL","Total","1974","1974",8754362.5,,
"PRT","Portugal","T","Total","TOTAL","Total","1975","1975",9093471,,
"PRT","Portugal","T","Total","TOTAL","Total","1976","1976",9355812,,
"PRT","Portugal","T","Total","TOTAL","Total","1977","1977",9455672.5,,
"PRT","Portugal","T","Total","TOTAL","Total","1978","1978",9558247.5,,
"PRT","Portugal","T","Total","TOTAL","Total","1979","1979",9661264.5,,
"PRT","Portugal","T","Total","TOTAL","Total","1980","1980",9766275,,
"PRT","Portugal","T","Total","TOTAL","Total","1981","1981",9851325,,
"PRT","Portugal","T","Total","TOTAL","Total","1982","1982",9911770.5,,
"PRT","Portugal","T","Total","TOTAL","Total","1983","1983",9957865,,
"PRT","Portugal","T","Total","TOTAL","Total","1984","1984",9996232,,
"PRT","Portugal","T","Total","TOTAL","Total","1985","1985",10023613,,
"PRT","Portugal","T","Total","TOTAL","Total","1986","1986",10032733.5,,
"PRT","Portugal","T","Total","TOTAL","Total","1987","1987",10030030.5,,
"PRT","Portugal","T","Total","TOTAL","Total","1988","1988",10019610,,
"PRT","Portugal","T","Total","TOTAL","Total","1989","1989",10005000,,
"PRT","Portugal","T","Total","TOTAL","Total","1990","1990",9983218,,
"PRT","Portugal","T","Total","TOTAL","Total","1991","1991",9960235,,
"PRT","Portugal","T","Total","TOTAL","Total","1992","1992",9952493.5,,
"PRT","Portugal","T","Total","TOTAL","Total","1993","1993",9964674.5,,
"PRT","Portugal","T","Total","TOTAL","Total","1994","1994",9991525,,
"PRT","Portugal","T","Total","TOTAL","Total","1995","1995",10026176,,
"PRT","Portugal","T","Total","TOTAL","Total","1996","1996",10063944.5,,
"PRT","Portugal","T","Total","TOTAL","Total","1997","1997",10108977,,
"PRT","Portugal","T","Total","TOTAL","Total","1998","1998",10160196,,
"PRT","Portugal","T","Total","TOTAL","Total","1999","1999",10217828,,
"PRT","Portugal","T","Total","TOTAL","Total","2000","2000",10289898,,
"PRT","Portugal","T","Total","TOTAL","Total","2001","2001",10362721.5,,
"PRT","Portugal","T","Total","TOTAL","Total","2002","2002",10419630.5,,
"PRT","Portugal","T","Total","TOTAL","Total","2003","2003",10458821,,
"PRT","Portugal","T","Total","TOTAL","Total","2004","2004",10483861,,
"PRT","Portugal","T","Total","TOTAL","Total","2005","2005",10503330,,
"PRT","Portugal","T","Total","TOTAL","Total","2006","2006",10522288,,
"PRT","Portugal","T","Total","TOTAL","Total","2007","2007",10542963.5,,
"PRT","Portugal","T","Total","TOTAL","Total","2008","2008",10558176.5,,
"PRT","Portugal","T","Total","TOTAL","Total","2009","2009",10568246.5,,
"PRT","Portugal","T","Total","TOTAL","Total","2010","2010",10573100,,
"PRT","Portugal","T","Total","TOTAL","Total","2011","2011",10574535.5,,
"PRT","Portugal","T","Total","TOTAL","Total","2012","2012",10531419.5,,
"PRT","Portugal","T","Total","TOTAL","Total","2013","2013",10473990.5,,
"PRT","Portugal","T","Total","TOTAL","Total","2014","2014",10419606.5,,
"PRT","Portugal","T","Total","TOTAL","Total","2015","2015",10381837.5,,
"PRT","Portugal","T","Total","TOTAL","Total","2016","2016",10356516,,
"PRT","Portugal","T","Total","TOTAL","Total","2017","2017",10340124,,
"PRT","Portugal","T","Total","TOTAL","Total","2018","2018",10334633,,
"PRT","Portugal","T","Total","TOTAL","Total","2019","2019",10354445.5,,
"PRT","Portugal","T","Total","TOTAL","Total","2020","2020",10384846,,
"PRT","Portugal","T","Total","TOTAL","Total","2021","2021",10407707,,
"PRT","Portugal","T","Total","TOTAL","Total","2022","2022",10444241.5,,
"SVK","Slovak Republic","T","Total","TOTAL","Total","1960","1960",3994270,,
"SVK","Slovak Republic","T","Total","TOTAL","Total","1961","1961",4191977,,
"SVK","Slovak Republic","T","Total","TOTAL","Total","1962","1962",4238056,,
"SVK","Slovak Republic","T","Total","TOTAL","Total","1963","1963",4282865,,
"SVK","Slovak Republic","T","Total","TOTAL","Total","1964","1964",4327949,,
